service_id,date,exception_type
C12405RK9HCIGy-021,20200513,1
C12405RK9HCIGy-021,20200514,1
C12405RK9HCIGy-021,20200518,1
C12405RK9HCIGy-021,20200519,1
C12405RK9HCIGy-021,20200520,1
C12405RK9HCIGy-021,20200521,1
C12405RK9HCIGy-021,20200525,1
C12405RK9HCIGy-021,20200526,1
C12405RK9HCIGy-021,20200527,1
C12405RK9HCIGy-021,20200528,1
C12406RK9VVIGy-021,20200503,1
C12406RK9VVIGy-021,20200510,1
C12406RK9VVIGy-021,20200517,1
C12406RK9VVIGy-021,20200524,1
C12407R09SZKMK-011,20200425,1
C12407R09SZKMK-011,20200502,1
C12407R09SZKMK-011,20200509,1
C12407R09SZKMK-011,20200516,1
C12407R09SZKMK-011,20200523,1
C12407R09SZKMK-011,20200530,1
C12417RA2VVFS-0071,20200501,1
C12417RA2VVFS-0071,20200531,1
C12417RA2VVFS-0071,20200601,1
C12418R09SZSzN-011,20200425,1
C12418R09SZSzN-011,20200502,1
C12418R09SZSzN-011,20200509,1
C12418R09SZSzN-011,20200516,1
C12418R09SZSzN-011,20200523,1
C12418R09SZSzN-011,20200530,1
C12474RÜNVVMAA-011,20200501,1
C12474RÜNVVMAA-011,20200531,1
C12502R09VVIGy-011,20200501,1
C12502R09VVIGy-011,20200531,1
C12502R09VVIGy-011,20200601,1
C12544EVVHPYM-0021,20200422,1
C12544EVVHPYM-0021,20200423,1
C12544EVVHPYM-0021,20200424,1
C12544EVVHPYM-0021,20200427,1
C12544EVVHPYM-0021,20200428,1
C12544EVVHPYM-0021,20200429,1
C12544EVVHPYM-0021,20200430,1
C12544EVVHPYM-0021,20200504,1
C12544EVVHPYM-0021,20200505,1
C12544EVVHPYM-0021,20200506,1
C12544EVVHPYM-0021,20200507,1
C12544EVVHPYM-0021,20200508,1
C12544EVVHPYM-0021,20200511,1
C12544EVVHPYM-0021,20200512,1
C12544EVVHPYM-0021,20200513,1
C12544EVVHPYM-0021,20200514,1
C12544EVVHPYM-0021,20200515,1
C12544EVVHPYM-0021,20200518,1
C12544EVVHPYM-0021,20200519,1
C12544EVVHPYM-0021,20200520,1
C12544EVVHPYM-0021,20200521,1
C12544EVVHPYM-0021,20200522,1
C12544EVVHPYM-0021,20200525,1
C12544EVVHPYM-0021,20200526,1
C12544EVVHPYM-0021,20200527,1
C12544EVVHPYM-0021,20200528,1
C12544EVVHPYM-0021,20200529,1
C12545ASVPER011,20200425,1
C12545ASVPER011,20200426,1
C12545ASVPER011,20200501,1
C12545ASVPER011,20200502,1
C12545ASVPER011,20200503,1
C12545ASVPER011,20200509,1
C12545ASVPER011,20200510,1
C12545ASVPER011,20200516,1
C12545ASVPER011,20200517,1
C12545ASVPER011,20200523,1
C12545ASVPER011,20200524,1
C12545ASVPER011,20200530,1
C12545ASVPER011,20200531,1
C12551ÜNVVMAA-011,20200501,1
C12551ÜNVVMAA-011,20200531,1
C12551ÜNVVMAA-011,20200601,1
C12567RA2SZ14801,20200425,1
C12570RA2VV14801,20200426,1
C12597RAASZSzM021,20200425,1
C12597RAASZSzM021,20200502,1
C12597RAASZSzM021,20200509,1
C12597RAASZSzM021,20200516,1
C12597RAASZSzM021,20200523,1
C12597RAASZSzM021,20200530,1
C12600RAAVVSzM021,20200426,1
C12600RAAVVSzM021,20200501,1
C12600RAAVVSzM021,20200503,1
C12600RAAVVSzM021,20200510,1
C12600RAAVVSzM021,20200517,1
C12600RAAVVSzM021,20200524,1
C12600RAAVVSzM021,20200531,1
C12678K1HCIGy-011,20200422,1
C12678K1HCIGy-011,20200423,1
C12678K1HCIGy-011,20200427,1
C12678K1HCIGy-011,20200428,1
C12678K1HCIGy-011,20200429,1
C12678K1HCIGy-011,20200504,1
C12678K1HCIGy-011,20200505,1
C12678K1HCIGy-011,20200506,1
C12678K1HCIGy-011,20200507,1
C12678K1HCIGy-011,20200511,1
C12678K1HCIGy-011,20200512,1
C12678K1HCIGy-011,20200513,1
C12678K1HCIGy-011,20200514,1
C12678K1HCIGy-011,20200518,1
C12678K1HCIGy-011,20200519,1
C12678K1HCIGy-011,20200520,1
C12678K1HCIGy-011,20200521,1
C12678K1HCIGy-011,20200525,1
C12678K1HCIGy-011,20200526,1
C12678K1HCIGy-011,20200527,1
C12678K1HCIGy-011,20200528,1
C12679K1PPIGy-011,20200424,1
C12679K1PPIGy-011,20200430,1
C12679K1PPIGy-011,20200508,1
C12679K1PPIGy-011,20200515,1
C12679K1PPIGy-011,20200522,1
C12679K1PPIGy-011,20200529,1
C12680ASZIGy-011,20200425,1
C12680ASZIGy-011,20200502,1
C12680ASZIGy-011,20200509,1
C12680ASZIGy-011,20200516,1
C12680ASZIGy-011,20200523,1
C12680ASZIGy-011,20200530,1
C12681AVVIGy-011,20200426,1
C12681AVVIGy-011,20200501,1
C12681AVVIGy-011,20200503,1
C12681AVVIGy-011,20200510,1
C12681AVVIGy-011,20200517,1
C12681AVVIGy-011,20200524,1
C12681AVVIGy-011,20200531,1
C12681AVVIGy-011,20200601,1
C12692K1HCRG-0011,20200422,1
C12692K1HCRG-0011,20200423,1
C12692K1HCRG-0011,20200427,1
C12692K1HCRG-0011,20200428,1
C12692K1HCRG-0011,20200429,1
C12692K1HCRG-0011,20200504,1
C12692K1HCRG-0011,20200505,1
C12692K1HCRG-0011,20200506,1
C12692K1HCRG-0011,20200507,1
C12692K1HCRG-0011,20200511,1
C12692K1HCRG-0011,20200512,1
C12692K1HCRG-0011,20200513,1
C12692K1HCRG-0011,20200514,1
C12692K1HCRG-0011,20200518,1
C12692K1HCRG-0011,20200519,1
C12692K1HCRG-0011,20200520,1
C12692K1HCRG-0011,20200521,1
C12692K1HCRG-0011,20200525,1
C12692K1HCRG-0011,20200526,1
C12692K1HCRG-0011,20200527,1
C12692K1HCRG-0011,20200528,1
C12694K1PPRG-0011,20200424,1
C12694K1PPRG-0011,20200430,1
C12694K1PPRG-0011,20200508,1
C12694K1PPRG-0011,20200515,1
C12694K1PPRG-0011,20200522,1
C12694K1PPRG-0011,20200529,1
C12695ASZRG-0011,20200425,1
C12695ASZRG-0011,20200502,1
C12695ASZRG-0011,20200509,1
C12695ASZRG-0011,20200516,1
C12695ASZRG-0011,20200523,1
C12695ASZRG-0011,20200530,1
C12697AVVRG-0011,20200426,1
C12697AVVRG-0011,20200501,1
C12697AVVRG-0011,20200503,1
C12697AVVRG-0011,20200510,1
C12697AVVRG-0011,20200517,1
C12697AVVRG-0011,20200524,1
C12697AVVRG-0011,20200531,1
C12697AVVRG-0011,20200601,1
C12725R09SZIGy-011,20200425,1
C12725R09SZIGy-011,20200430,1
C12729ASZMAA-021,20200425,1
C12729ASZMAA-021,20200502,1
C12729ASZMAA-021,20200509,1
C12729ASZMAA-021,20200516,1
C12729ASZMAA-021,20200523,1
C12729ASZMAA-021,20200530,1
C12730AVVMAA-021,20200426,1
C12730AVVMAA-021,20200501,1
C12730AVVMAA-021,20200503,1
C12730AVVMAA-021,20200510,1
C12730AVVMAA-021,20200517,1
C12730AVVMAA-021,20200524,1
C12730AVVMAA-021,20200531,1
C12730AVVMAA-021,20200601,1
C12731EVVHPKMK-031,20200422,1
C12731EVVHPKMK-031,20200423,1
C12731EVVHPKMK-031,20200424,1
C12731EVVHPKMK-031,20200427,1
C12731EVVHPKMK-031,20200428,1
C12731EVVHPKMK-031,20200429,1
C12731EVVHPKMK-031,20200430,1
C12731EVVHPKMK-031,20200504,1
C12731EVVHPKMK-031,20200505,1
C12731EVVHPKMK-031,20200506,1
C12731EVVHPKMK-031,20200507,1
C12731EVVHPKMK-031,20200508,1
C12731EVVHPKMK-031,20200511,1
C12731EVVHPKMK-031,20200512,1
C12731EVVHPKMK-031,20200513,1
C12731EVVHPKMK-031,20200514,1
C12731EVVHPKMK-031,20200515,1
C12731EVVHPKMK-031,20200518,1
C12731EVVHPKMK-031,20200519,1
C12731EVVHPKMK-031,20200520,1
C12731EVVHPKMK-031,20200521,1
C12731EVVHPKMK-031,20200522,1
C12731EVVHPKMK-031,20200525,1
C12731EVVHPKMK-031,20200526,1
C12731EVVHPKMK-031,20200527,1
C12731EVVHPKMK-031,20200528,1
C12731EVVHPKMK-031,20200529,1
C12732ASVKMK-031,20200425,1
C12732ASVKMK-031,20200426,1
C12732ASVKMK-031,20200501,1
C12732ASVKMK-031,20200502,1
C12732ASVKMK-031,20200503,1
C12732ASVKMK-031,20200509,1
C12732ASVKMK-031,20200510,1
C12732ASVKMK-031,20200516,1
C12732ASVKMK-031,20200517,1
C12732ASVKMK-031,20200523,1
C12732ASVKMK-031,20200524,1
C12732ASVKMK-031,20200530,1
C12732ASVKMK-031,20200531,1
C12732ASVKMK-031,20200601,1
C12736K1HPHB-0011,20200422,1
C12736K1HPHB-0011,20200423,1
C12736K1HPHB-0011,20200424,1
C12736K1HPHB-0011,20200427,1
C12736K1HPHB-0011,20200428,1
C12736K1HPHB-0011,20200429,1
C12736K1HPHB-0011,20200430,1
C12736K1HPHB-0011,20200504,1
C12736K1HPHB-0011,20200505,1
C12736K1HPHB-0011,20200506,1
C12736K1HPHB-0011,20200507,1
C12736K1HPHB-0011,20200508,1
C12736K1HPHB-0011,20200511,1
C12736K1HPHB-0011,20200512,1
C12736K1HPHB-0011,20200513,1
C12736K1HPHB-0011,20200514,1
C12736K1HPHB-0011,20200515,1
C12736K1HPHB-0011,20200518,1
C12736K1HPHB-0011,20200519,1
C12736K1HPHB-0011,20200520,1
C12736K1HPHB-0011,20200521,1
C12736K1HPHB-0011,20200522,1
C12736K1HPHB-0011,20200525,1
C12736K1HPHB-0011,20200526,1
C12736K1HPHB-0011,20200527,1
C12736K1HPHB-0011,20200528,1
C12736K1HPHB-0011,20200529,1
C12737ASZYM-0011,20200425,1
C12737ASZYM-0011,20200502,1
C12737ASZYM-0011,20200509,1
C12737ASZYM-0011,20200516,1
C12737ASZYM-0011,20200523,1
C12737ASZYM-0011,20200530,1
C12738AVVYM-0011,20200426,1
C12738AVVYM-0011,20200503,1
C12738AVVYM-0011,20200510,1
C12738AVVYM-0011,20200517,1
C12738AVVYM-0011,20200524,1
C12739ÜNVVYM-0011,20200501,1
C12739ÜNVVYM-0011,20200531,1
C12739ÜNVVYM-0011,20200601,1
C12740AHPIGy-011,20200422,1
C12740AHPIGy-011,20200423,1
C12740AHPIGy-011,20200424,1
C12740AHPIGy-011,20200427,1
C12740AHPIGy-011,20200428,1
C12740AHPIGy-011,20200429,1
C12740AHPIGy-011,20200430,1
C12740AHPIGy-011,20200504,1
C12740AHPIGy-011,20200505,1
C12740AHPIGy-011,20200506,1
C12740AHPIGy-011,20200507,1
C12740AHPIGy-011,20200508,1
C12740AHPIGy-011,20200511,1
C12740AHPIGy-011,20200512,1
C12740AHPIGy-011,20200513,1
C12740AHPIGy-011,20200514,1
C12740AHPIGy-011,20200515,1
C12740AHPIGy-011,20200518,1
C12740AHPIGy-011,20200519,1
C12740AHPIGy-011,20200520,1
C12740AHPIGy-011,20200521,1
C12740AHPIGy-011,20200522,1
C12740AHPIGy-011,20200525,1
C12740AHPIGy-011,20200526,1
C12740AHPIGy-011,20200527,1
C12740AHPIGy-011,20200528,1
C12740AHPIGy-011,20200529,1
C12741ASZIGy-011,20200425,1
C12741ASZIGy-011,20200502,1
C12741ASZIGy-011,20200509,1
C12741ASZIGy-011,20200516,1
C12741ASZIGy-011,20200523,1
C12741ASZIGy-011,20200530,1
C12742AVVIGy-011,20200426,1
C12742AVVIGy-011,20200503,1
C12742AVVIGy-011,20200510,1
C12742AVVIGy-011,20200517,1
C12742AVVIGy-011,20200524,1
C12742AVVIGy-011,20200601,1
C12745K1HPKMK-031,20200422,1
C12745K1HPKMK-031,20200423,1
C12745K1HPKMK-031,20200424,1
C12745K1HPKMK-031,20200427,1
C12745K1HPKMK-031,20200428,1
C12745K1HPKMK-031,20200429,1
C12745K1HPKMK-031,20200430,1
C12745K1HPKMK-031,20200504,1
C12745K1HPKMK-031,20200505,1
C12745K1HPKMK-031,20200506,1
C12745K1HPKMK-031,20200507,1
C12745K1HPKMK-031,20200508,1
C12745K1HPKMK-031,20200511,1
C12745K1HPKMK-031,20200512,1
C12745K1HPKMK-031,20200513,1
C12745K1HPKMK-031,20200514,1
C12745K1HPKMK-031,20200515,1
C12745K1HPKMK-031,20200518,1
C12745K1HPKMK-031,20200519,1
C12745K1HPKMK-031,20200520,1
C12745K1HPKMK-031,20200521,1
C12745K1HPKMK-031,20200522,1
C12745K1HPKMK-031,20200525,1
C12745K1HPKMK-031,20200526,1
C12745K1HPKMK-031,20200527,1
C12745K1HPKMK-031,20200528,1
C12745K1HPKMK-031,20200529,1
C12751RK9VVIGy-011,20200426,1
C12754RAASZFS-0051,20200425,1
C12754RAASZFS-0051,20200502,1
C12754RAASZFS-0051,20200509,1
C12754RAASZFS-0051,20200516,1
C12754RAASZFS-0051,20200523,1
C12754RAASZFS-0051,20200530,1
C12755RK9HCIGy-011,20200422,1
C12755RK9HCIGy-011,20200423,1
C12755RK9HCIGy-011,20200427,1
C12755RK9HCIGy-011,20200428,1
C12755RK9HCIGy-011,20200429,1
C12755RK9HCIGy-011,20200504,1
C12755RK9HCIGy-011,20200505,1
C12755RK9HCIGy-011,20200506,1
C12755RK9HCIGy-011,20200507,1
C12755RK9HCIGy-011,20200511,1
C12755RK9HCIGy-011,20200512,1
C12755RK9HCIGy-011,20200513,1
C12755RK9HCIGy-011,20200514,1
C12755RK9HCIGy-011,20200518,1
C12755RK9HCIGy-011,20200519,1
C12755RK9HCIGy-011,20200520,1
C12755RK9HCIGy-011,20200521,1
C12755RK9HCIGy-011,20200525,1
C12755RK9HCIGy-011,20200526,1
C12755RK9HCIGy-011,20200527,1
C12755RK9HCIGy-011,20200528,1
C12756K1HCMAA-021,20200422,1
C12756K1HCMAA-021,20200423,1
C12756K1HCMAA-021,20200427,1
C12756K1HCMAA-021,20200428,1
C12756K1HCMAA-021,20200429,1
C12756K1HCMAA-021,20200504,1
C12756K1HCMAA-021,20200505,1
C12756K1HCMAA-021,20200506,1
C12756K1HCMAA-021,20200507,1
C12756K1HCMAA-021,20200511,1
C12756K1HCMAA-021,20200512,1
C12756K1HCMAA-021,20200513,1
C12756K1HCMAA-021,20200514,1
C12756K1HCMAA-021,20200518,1
C12756K1HCMAA-021,20200519,1
C12756K1HCMAA-021,20200520,1
C12756K1HCMAA-021,20200521,1
C12756K1HCMAA-021,20200525,1
C12756K1HCMAA-021,20200526,1
C12756K1HCMAA-021,20200527,1
C12756K1HCMAA-021,20200528,1
C12758K1PPMAA-021,20200424,1
C12758K1PPMAA-021,20200430,1
C12758K1PPMAA-021,20200508,1
C12758K1PPMAA-021,20200515,1
C12758K1PPMAA-021,20200522,1
C12758K1PPMAA-021,20200529,1
C12759RK9PPIGy-011,20200424,1
C12759RK9PPIGy-011,20200501,1
C12759RK9PPIGy-011,20200508,1
C12759RK9PPIGy-011,20200515,1
C12759RK9PPIGy-011,20200522,1
C12760K1HCLE-0011,20200422,1
C12760K1HCLE-0011,20200423,1
C12760K1HCLE-0011,20200427,1
C12760K1HCLE-0011,20200428,1
C12760K1HCLE-0011,20200429,1
C12760K1HCLE-0011,20200504,1
C12760K1HCLE-0011,20200505,1
C12760K1HCLE-0011,20200506,1
C12760K1HCLE-0011,20200507,1
C12760K1HCLE-0011,20200511,1
C12760K1HCLE-0011,20200512,1
C12760K1HCLE-0011,20200513,1
C12760K1HCLE-0011,20200514,1
C12760K1HCLE-0011,20200518,1
C12760K1HCLE-0011,20200519,1
C12760K1HCLE-0011,20200520,1
C12760K1HCLE-0011,20200521,1
C12760K1HCLE-0011,20200525,1
C12760K1HCLE-0011,20200526,1
C12760K1HCLE-0011,20200527,1
C12760K1HCLE-0011,20200528,1
C12763R09SZMAA-011,20200425,1
C12764K1PPMAA-071,20200424,1
C12764K1PPMAA-071,20200430,1
C12764K1PPMAA-071,20200508,1
C12764K1PPMAA-071,20200515,1
C12764K1PPMAA-071,20200522,1
C12764K1PPMAA-071,20200529,1
C12766K1PPMAA-051,20200424,1
C12766K1PPMAA-051,20200430,1
C12766K1PPMAA-051,20200508,1
C12766K1PPMAA-051,20200515,1
C12766K1PPMAA-051,20200522,1
C12766K1PPMAA-051,20200529,1
C12770RKAHCMAA-011,20200422,1
C12770RKAHCMAA-011,20200423,1
C12770RKAHCMAA-011,20200427,1
C12770RKAHCMAA-011,20200428,1
C12770RKAHCMAA-011,20200429,1
C12770RKAHCMAA-011,20200504,1
C12770RKAHCMAA-011,20200505,1
C12770RKAHCMAA-011,20200506,1
C12770RKAHCMAA-011,20200507,1
C12770RKAHCMAA-011,20200511,1
C12770RKAHCMAA-011,20200512,1
C12770RKAHCMAA-011,20200513,1
C12770RKAHCMAA-011,20200514,1
C12770RKAHCMAA-011,20200518,1
C12770RKAHCMAA-011,20200519,1
C12770RKAHCMAA-011,20200520,1
C12770RKAHCMAA-011,20200521,1
C12770RKAHCMAA-011,20200525,1
C12770RKAHCMAA-011,20200526,1
C12770RKAHCMAA-011,20200527,1
C12770RKAHCMAA-011,20200528,1
C12771RKAPPMAA-011,20200424,1
C12771RKAPPMAA-011,20200430,1
C12771RKAPPMAA-011,20200508,1
C12771RKAPPMAA-011,20200515,1
C12771RKAPPMAA-011,20200522,1
C12771RKAPPMAA-011,20200529,1
C12772RK9HCYM-0011,20200422,1
C12772RK9HCYM-0011,20200423,1
C12772RK9HCYM-0011,20200427,1
C12772RK9HCYM-0011,20200428,1
C12772RK9HCYM-0011,20200429,1
C12772RK9HCYM-0011,20200504,1
C12772RK9HCYM-0011,20200505,1
C12772RK9HCYM-0011,20200506,1
C12772RK9HCYM-0011,20200507,1
C12772RK9HCYM-0011,20200511,1
C12772RK9HCYM-0011,20200512,1
C12772RK9HCYM-0011,20200513,1
C12772RK9HCYM-0011,20200514,1
C12772RK9HCYM-0011,20200518,1
C12772RK9HCYM-0011,20200519,1
C12772RK9HCYM-0011,20200520,1
C12772RK9HCYM-0011,20200521,1
C12772RK9HCYM-0011,20200525,1
C12772RK9HCYM-0011,20200526,1
C12772RK9HCYM-0011,20200527,1
C12772RK9HCYM-0011,20200528,1
C12773RK9HCYM-0011,20200422,1
C12773RK9HCYM-0011,20200423,1
C12773RK9HCYM-0011,20200427,1
C12773RK9HCYM-0011,20200428,1
C12773RK9HCYM-0011,20200429,1
C12773RK9HCYM-0011,20200504,1
C12773RK9HCYM-0011,20200505,1
C12773RK9HCYM-0011,20200506,1
C12773RK9HCYM-0011,20200507,1
C12773RK9HCYM-0011,20200511,1
C12773RK9HCYM-0011,20200512,1
C12773RK9HCYM-0011,20200513,1
C12773RK9HCYM-0011,20200514,1
C12773RK9HCYM-0011,20200518,1
C12773RK9HCYM-0011,20200519,1
C12773RK9HCYM-0011,20200520,1
C12773RK9HCYM-0011,20200521,1
C12773RK9HCYM-0011,20200525,1
C12773RK9HCYM-0011,20200526,1
C12773RK9HCYM-0011,20200527,1
C12773RK9HCYM-0011,20200528,1
C12774RK9PPYM-0011,20200424,1
C12774RK9PPYM-0011,20200430,1
C12774RK9PPYM-0011,20200508,1
C12774RK9PPYM-0011,20200515,1
C12774RK9PPYM-0011,20200522,1
C12774RK9PPYM-0011,20200529,1
C12775RK9PPYM-0011,20200424,1
C12775RK9PPYM-0011,20200430,1
C12775RK9PPYM-0011,20200508,1
C12775RK9PPYM-0011,20200515,1
C12775RK9PPYM-0011,20200522,1
C12775RK9PPYM-0011,20200529,1
C12776RK1HPKMK-011,20200422,1
C12776RK1HPKMK-011,20200423,1
C12776RK1HPKMK-011,20200424,1
C12776RK1HPKMK-011,20200427,1
C12776RK1HPKMK-011,20200428,1
C12776RK1HPKMK-011,20200429,1
C12776RK1HPKMK-011,20200430,1
C12778R09PPIGy-011,20200424,1
C12778R09PPIGy-011,20200501,1
C12778R09PPIGy-011,20200508,1
C12778R09PPIGy-011,20200515,1
C12778R09PPIGy-011,20200522,1
C12778R09PPIGy-011,20200529,1
C12780R09SZKMK-011,20200425,1
C12780R09SZKMK-011,20200502,1
C12780R09SZKMK-011,20200509,1
C12780R09SZKMK-011,20200516,1
C12780R09SZKMK-011,20200523,1
C12780R09SZKMK-011,20200530,1
C12784RA1HPCsZ-011,20200422,1
C12784RA1HPCsZ-011,20200423,1
C12784RA1HPCsZ-011,20200424,1
C12784RA1HPCsZ-011,20200427,1
C12784RA1HPCsZ-011,20200428,1
C12784RA1HPCsZ-011,20200429,1
C12784RA1HPCsZ-011,20200430,1
C12784RA1HPCsZ-011,20200504,1
C12784RA1HPCsZ-011,20200505,1
C12784RA1HPCsZ-011,20200506,1
C12784RA1HPCsZ-011,20200507,1
C12784RA1HPCsZ-011,20200508,1
C12784RA1HPCsZ-011,20200511,1
C12784RA1HPCsZ-011,20200512,1
C12784RA1HPCsZ-011,20200513,1
C12784RA1HPCsZ-011,20200514,1
C12784RA1HPCsZ-011,20200515,1
C12784RA1HPCsZ-011,20200518,1
C12784RA1HPCsZ-011,20200519,1
C12784RA1HPCsZ-011,20200520,1
C12784RA1HPCsZ-011,20200521,1
C12784RA1HPCsZ-011,20200522,1
C12784RA1HPCsZ-011,20200525,1
C12784RA1HPCsZ-011,20200526,1
C12784RA1HPCsZ-011,20200527,1
C12784RA1HPCsZ-011,20200528,1
C12784RA1HPCsZ-011,20200529,1
C12790K1HCSzL-011,20200422,1
C12790K1HCSzL-011,20200423,1
C12790K1HCSzL-011,20200427,1
C12790K1HCSzL-011,20200428,1
C12790K1HCSzL-011,20200429,1
C12790K1HCSzL-011,20200504,1
C12790K1HCSzL-011,20200505,1
C12790K1HCSzL-011,20200506,1
C12790K1HCSzL-011,20200507,1
C12790K1HCSzL-011,20200511,1
C12790K1HCSzL-011,20200512,1
C12790K1HCSzL-011,20200513,1
C12790K1HCSzL-011,20200514,1
C12790K1HCSzL-011,20200518,1
C12790K1HCSzL-011,20200519,1
C12790K1HCSzL-011,20200520,1
C12790K1HCSzL-011,20200521,1
C12790K1HCSzL-011,20200525,1
C12790K1HCSzL-011,20200526,1
C12790K1HCSzL-011,20200527,1
C12790K1HCSzL-011,20200528,1
C12791K1PPSzL-011,20200424,1
C12791K1PPSzL-011,20200430,1
C12791K1PPSzL-011,20200508,1
C12791K1PPSzL-011,20200515,1
C12791K1PPSzL-011,20200522,1
C12791K1PPSzL-011,20200529,1
C12793K1HPCsZ-091,20200422,1
C12793K1HPCsZ-091,20200423,1
C12793K1HPCsZ-091,20200424,1
C12793K1HPCsZ-091,20200427,1
C12793K1HPCsZ-091,20200428,1
C12793K1HPCsZ-091,20200429,1
C12793K1HPCsZ-091,20200430,1
C12807RK1HPIGy-011,20200422,1
C12807RK1HPIGy-011,20200423,1
C12807RK1HPIGy-011,20200424,1
C12807RK1HPIGy-011,20200427,1
C12807RK1HPIGy-011,20200428,1
C12807RK1HPIGy-011,20200429,1
C12807RK1HPIGy-011,20200430,1
C12808RA1HPCsZ-011,20200422,1
C12808RA1HPCsZ-011,20200423,1
C12808RA1HPCsZ-011,20200424,1
C12808RA1HPCsZ-011,20200427,1
C12808RA1HPCsZ-011,20200428,1
C12808RA1HPCsZ-011,20200429,1
C12808RA1HPCsZ-011,20200430,1
C12808RA1HPCsZ-011,20200504,1
C12808RA1HPCsZ-011,20200505,1
C12808RA1HPCsZ-011,20200506,1
C12808RA1HPCsZ-011,20200507,1
C12808RA1HPCsZ-011,20200508,1
C12808RA1HPCsZ-011,20200511,1
C12808RA1HPCsZ-011,20200512,1
C12808RA1HPCsZ-011,20200513,1
C12808RA1HPCsZ-011,20200514,1
C12808RA1HPCsZ-011,20200515,1
C12808RA1HPCsZ-011,20200518,1
C12808RA1HPCsZ-011,20200519,1
C12808RA1HPCsZ-011,20200520,1
C12808RA1HPCsZ-011,20200521,1
C12808RA1HPCsZ-011,20200522,1
C12808RA1HPCsZ-011,20200525,1
C12808RA1HPCsZ-011,20200526,1
C12808RA1HPCsZ-011,20200527,1
C12808RA1HPCsZ-011,20200528,1
C12808RA1HPCsZ-011,20200529,1
C12809ÜNVVSzL-011,20200501,1
C12809ÜNVVSzL-011,20200531,1
C12810RA8VCIGy-011,20200422,1
C12810RA8VCIGy-011,20200423,1
C12810RA8VCIGy-011,20200426,1
C12810RA8VCIGy-011,20200427,1
C12810RA8VCIGy-011,20200428,1
C12810RA8VCIGy-011,20200429,1
C12811RA8PPIGy-011,20200424,1
C12812RA8SZIGy-011,20200425,1
C12813K1HCKMK-011,20200422,1
C12813K1HCKMK-011,20200423,1
C12813K1HCKMK-011,20200427,1
C12813K1HCKMK-011,20200428,1
C12813K1HCKMK-011,20200429,1
C12818RK9HPYM-0011,20200504,1
C12818RK9HPYM-0011,20200505,1
C12818RK9HPYM-0011,20200506,1
C12818RK9HPYM-0011,20200507,1
C12818RK9HPYM-0011,20200508,1
C12818RK9HPYM-0011,20200511,1
C12818RK9HPYM-0011,20200512,1
C12818RK9HPYM-0011,20200513,1
C12818RK9HPYM-0011,20200514,1
C12818RK9HPYM-0011,20200515,1
C12818RK9HPYM-0011,20200518,1
C12818RK9HPYM-0011,20200519,1
C12818RK9HPYM-0011,20200520,1
C12818RK9HPYM-0011,20200521,1
C12818RK9HPYM-0011,20200522,1
C12818RK9HPYM-0011,20200525,1
C12818RK9HPYM-0011,20200526,1
C12818RK9HPYM-0011,20200527,1
C12818RK9HPYM-0011,20200528,1
C12818RK9HPYM-0011,20200529,1
C12820RA1HPCsZ-021,20200422,1
C12820RA1HPCsZ-021,20200423,1
C12820RA1HPCsZ-021,20200424,1
C12820RA1HPCsZ-021,20200427,1
C12820RA1HPCsZ-021,20200428,1
C12820RA1HPCsZ-021,20200429,1
C12820RA1HPCsZ-021,20200430,1
C12820RA1HPCsZ-021,20200504,1
C12820RA1HPCsZ-021,20200505,1
C12820RA1HPCsZ-021,20200506,1
C12820RA1HPCsZ-021,20200507,1
C12820RA1HPCsZ-021,20200508,1
C12820RA1HPCsZ-021,20200511,1
C12820RA1HPCsZ-021,20200512,1
C12820RA1HPCsZ-021,20200513,1
C12820RA1HPCsZ-021,20200514,1
C12820RA1HPCsZ-021,20200515,1
C12820RA1HPCsZ-021,20200518,1
C12820RA1HPCsZ-021,20200519,1
C12820RA1HPCsZ-021,20200520,1
C12820RA1HPCsZ-021,20200521,1
C12820RA1HPCsZ-021,20200522,1
C12820RA1HPCsZ-021,20200525,1
C12820RA1HPCsZ-021,20200526,1
C12820RA1HPCsZ-021,20200527,1
C12820RA1HPCsZ-021,20200528,1
C12820RA1HPCsZ-021,20200529,1
C12822K1PPKMK-011,20200424,1
C12822K1PPKMK-011,20200430,1
C12825RKAHPSZZ-011,20200422,1
C12825RKAHPSZZ-011,20200423,1
C12825RKAHPSZZ-011,20200424,1
C12825RKAHPSZZ-011,20200427,1
C12825RKAHPSZZ-011,20200428,1
C12825RKAHPSZZ-011,20200429,1
C12825RKAHPSZZ-011,20200430,1
C12825RKAHPSZZ-011,20200504,1
C12825RKAHPSZZ-011,20200505,1
C12825RKAHPSZZ-011,20200506,1
C12825RKAHPSZZ-011,20200507,1
C12825RKAHPSZZ-011,20200508,1
C12825RKAHPSZZ-011,20200511,1
C12825RKAHPSZZ-011,20200512,1
C12825RKAHPSZZ-011,20200513,1
C12825RKAHPSZZ-011,20200514,1
C12825RKAHPSZZ-011,20200515,1
C12825RKAHPSZZ-011,20200518,1
C12825RKAHPSZZ-011,20200519,1
C12825RKAHPSZZ-011,20200520,1
C12825RKAHPSZZ-011,20200521,1
C12825RKAHPSZZ-011,20200522,1
C12825RKAHPSZZ-011,20200525,1
C12825RKAHPSZZ-011,20200526,1
C12825RKAHPSZZ-011,20200527,1
C12825RKAHPSZZ-011,20200528,1
C12825RKAHPSZZ-011,20200529,1
C12826RA1HPMG-0011,20200422,1
